1379	-nan	0	0
1378	-nan	0	0
1377	-nan	0	0
1376	-nan	0	0
1375	-nan	0	0
1374	-nan	0	0
1373	-nan	0	0
1372	-nan	0	0
1371	-nan	0	0
1370	-nan	0	0
1369	-nan	0	0
1368	-nan	0	0
1367	-nan	0	0
1366	-nan	0	0
1365	-nan	0	0
1364	-nan	0	0
1363	-nan	0	0
1362	-nan	0	0
1361	-nan	0	0
1360	-nan	0	0
1359	-nan	0	0
1358	-nan	0	0
1357	-nan	0	0
1356	-nan	0	0
1355	-nan	0	0
1354	-nan	0	0
1353	-nan	0	0
1352	-nan	0	0
1351	-nan	0	0
1350	-nan	0	0
1349	-nan	0	0
1348	-nan	0	0
1347	-nan	0	0
1346	-nan	0	0
1345	-nan	0	0
1344	-nan	0	0
1343	-nan	0	0
1342	-nan	0	0
1341	-nan	0	0
1340	-nan	0	0
1339	-nan	0	0
1338	-nan	0	0
1337	-nan	0	0
1336	-nan	0	0
1335	-nan	0	0
1334	-nan	0	0
1333	-nan	0	0
1332	-nan	0	0
1331	-nan	0	0
1330	-nan	0	0
1329	-nan	0	0
1328	-nan	0	0
1327	-nan	0	0
1326	-nan	0	0
1325	-nan	0	0
1324	-nan	0	0
1323	-nan	0	0
1322	-nan	0	0
1321	-nan	0	0
1320	-nan	0	0
1319	-nan	0	0
1318	-nan	0	0
1317	-nan	0	0
1316	-nan	0	0
1315	-nan	0	0
1314	-nan	0	0
1313	-nan	0	0
1312	-nan	0	0
1311	-nan	0	0
1310	-nan	0	0
1309	-nan	0	0
1308	-nan	0	0
1307	-nan	0	0
1306	-nan	0	0
1305	-nan	0	0
1304	-nan	0	0
1303	-nan	0	0
1302	-nan	0	0
1301	-nan	0	0
1300	-nan	0	0
1299	-nan	0	0
1298	-nan	0	0
1297	-nan	0	0
1296	-nan	0	0
1295	-nan	0	0
1294	-nan	0	0
1293	-nan	0	0
1292	-nan	0	0
1291	-nan	0	0
1290	-nan	0	0
1289	-nan	0	0
1288	-nan	0	0
1287	-nan	0	0
1286	-nan	0	0
1285	-nan	0	0
1284	-nan	0	0
1283	-nan	0	0
1282	-nan	0	0
1281	-nan	0	0
1280	-nan	0	0
1279	-nan	0	0
1278	-nan	0	0
1277	-nan	0	0
1276	-nan	0	0
1275	-nan	0	0
1274	-nan	0	0
1273	-nan	0	0
1272	-nan	0	0
1271	-nan	0	0
1270	-nan	0	0
1269	-nan	0	0
1268	-nan	0	0
1267	-nan	0	0
1266	-nan	0	0
1265	-nan	0	0
1264	-nan	0	0
1263	-nan	0	0
1262	-nan	0	0
1261	-nan	0	0
1260	-nan	0	0
1259	-nan	0	0
1258	-nan	0	0
1257	-nan	0	0
1256	-nan	0	0
1255	-nan	0	0
1254	-nan	0	0
1253	-nan	0	0
1252	-nan	0	0
1251	-nan	0	0
1250	-nan	0	0
1249	-nan	0	0
1248	-nan	0	0
1247	-nan	0	0
1246	-nan	0	0
1245	-nan	0	0
1244	-nan	0	0
1243	-nan	0	0
1242	-nan	0	0
1241	-nan	0	0
1240	-nan	0	0
1239	-nan	0	0
1238	-nan	0	0
1237	-nan	0	0
1236	-nan	0	0
1235	-nan	0	0
1234	-nan	0	0
1233	-nan	0	0
1232	-nan	0	0
1231	-nan	0	0
1230	-nan	0	0
1229	-nan	0	0
1228	-nan	0	0
1227	-nan	0	0
1226	-nan	0	0
1225	-nan	0	0
1224	-nan	0	0
1223	-nan	0	0
1222	-nan	0	0
1221	-nan	0	0
1220	-nan	0	0
1219	-nan	0	0
1218	-nan	0	0
1217	-nan	0	0
1216	-nan	0	0
1215	-nan	0	0
1214	-nan	0	0
1213	-nan	0	0
1212	-nan	0	0
1211	-nan	0	0
1210	-nan	0	0
1209	-nan	0	0
1208	-nan	0	0
1207	-nan	0	0
1206	-nan	0	0
1205	-nan	0	0
1204	-nan	0	0
1203	-nan	0	0
