4379	-nan	0	0
4378	-nan	0	0
4377	-nan	0	0
4376	-nan	0	0
4375	-nan	0	0
4374	-nan	0	0
4373	-nan	0	0
4372	-nan	0	0
4371	-nan	0	0
4370	-nan	0	0
4369	-nan	0	0
4368	-nan	0	0
4367	-nan	0	0
4366	-nan	0	0
4365	-nan	0	0
4364	-nan	0	0
4363	-nan	0	0
4362	-nan	0	0
4361	-nan	0	0
4360	-nan	0	0
4359	-nan	0	0
4358	-nan	0	0
4357	-nan	0	0
4356	-nan	0	0
4355	-nan	0	0
4354	-nan	0	0
4353	-nan	0	0
4352	-nan	0	0
4351	-nan	0	0
4350	-nan	0	0
4349	-nan	0	0
4348	-nan	0	0
4347	-nan	0	0
4346	-nan	0	0
4345	-nan	0	0
4344	-nan	0	0
4343	-nan	0	0
4342	-nan	0	0
4341	-nan	0	0
4340	-nan	0	0
4339	-nan	0	0
4338	-nan	0	0
4337	-nan	0	0
4336	-nan	0	0
4335	-nan	0	0
4334	-nan	0	0
4333	-nan	0	0
4332	-nan	0	0
4331	-nan	0	0
4330	-nan	0	0
4329	-nan	0	0
4328	-nan	0	0
4327	-nan	0	0
4326	-nan	0	0
4325	-nan	0	0
4324	-nan	0	0
4323	-nan	0	0
4322	-nan	0	0
4321	-nan	0	0
4320	-nan	0	0
4319	-nan	0	0
4318	-nan	0	0
4317	-nan	0	0
4316	-nan	0	0
4315	-nan	0	0
4314	-nan	0	0
4313	-nan	0	0
4312	-nan	0	0
4311	-nan	0	0
4310	-nan	0	0
4309	-nan	0	0
4308	-nan	0	0
4307	-nan	0	0
4306	-nan	0	0
4305	-nan	0	0
4304	-nan	0	0
4303	-nan	0	0
4302	-nan	0	0
4301	-nan	0	0
4300	-nan	0	0
4299	-nan	0	0
4298	-nan	0	0
4297	-nan	0	0
4296	-nan	0	0
4295	-nan	0	0
4294	-nan	0	0
4293	-nan	0	0
4292	-nan	0	0
4291	-nan	0	0
4290	-nan	0	0
4289	-nan	0	0
4288	-nan	0	0
4287	-nan	0	0
4286	-nan	0	0
4285	-nan	0	0
4284	-nan	0	0
4283	-nan	0	0
4282	-nan	0	0
4281	-nan	0	0
4280	-nan	0	0
4279	-nan	0	0
4278	-nan	0	0
4277	-nan	0	0
4276	-nan	0	0
4275	-nan	0	0
4274	-nan	0	0
4273	-nan	0	0
4272	-nan	0	0
4271	-nan	0	0
4270	-nan	0	0
4269	-nan	0	0
4268	-nan	0	0
4267	-nan	0	0
4266	-nan	0	0
4265	-nan	0	0
4264	-nan	0	0
4263	-nan	0	0
4262	-nan	0	0
4261	-nan	0	0
4260	-nan	0	0
4259	-nan	0	0
4258	-nan	0	0
4257	-nan	0	0
4256	-nan	0	0
4255	-nan	0	0
4254	-nan	0	0
4253	-nan	0	0
4252	-nan	0	0
4251	-nan	0	0
4250	-nan	0	0
4249	-nan	0	0
4248	-nan	0	0
4247	-nan	0	0
4246	-nan	0	0
4245	-nan	0	0
